publicid,eventtype,datetime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p377425,,2017-05-20T15:32:28.276Z,2017-05-20T15:34:38.282Z,177.8147382,-37.26262611,2.911127314,63.125,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.4802385401,239.9875172,1.114657294,0
2017p377291,,2017-05-20T14:21:11.051Z,2017-05-20T15:09:55.629Z,175.8716902,-40.61536117,2.285951949,29.609375,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.09726029629,75.12439463,0.4076377508,0
2017p377281,,2017-05-20T14:15:34.260Z,2017-05-20T15:08:10.032Z,175.0572762,-40.70612961,2.008207752,10.390625,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.1393996821,89.37238954,0.4981941115,0
2017p377277,,2017-05-20T14:13:17.815Z,2017-05-20T14:14:39.834Z,177.8570256,-38.56661046,1.879376314,17.1875,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1612741708,136.6096942,0.2072188968,0
2017p377261,earthquake,2017-05-20T14:04:53.188Z,2017-05-20T20:21:20.245Z,175.8265228,-38.84712219,1.705842618,6.924930573,M,,LOCSAT,confirmed,manual,iasp91,10,10,7,0.04663829133,196.9654999,0.08934421139,0
2017p377213,earthquake,2017-05-20T13:39:38.613Z,2017-05-21T07:07:44.644Z,179.6973572,-37.8226738,3.617235349,20.45280838,M,,LOCSAT,confirmed,manual,iasp91,18,11,8,1.347271204,328.9052582,0.6124403361,0
2017p377163,earthquake,2017-05-20T13:12:49.729Z,2017-05-21T07:06:08.999Z,172.691391,-43.57440567,2.495555771,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,9,7,0.1344356239,129.4813671,0.8119879282,0
2017p377095,,2017-05-20T12:37:01.763Z,2017-05-20T12:40:47.605Z,177.6818597,-37.6849602,2.4314394,59.375,M,,NonLinLoc,,automatic,nz3drx,21,21,8,0.2806540746,223.4532377,1.484405971,0
2017p377088,,2017-05-20T12:32:37.642Z,2017-05-20T14:35:28.514Z,176.5180651,-40.32631362,1.959036382,13.203125,M,,NonLinLoc,,automatic,nz3drx,17,17,9,0.108457944,138.2119934,0.393536883,0
2017p376996,,2017-05-20T11:43:56.479Z,2017-05-20T11:46:13.738Z,177.8584115,-38.55166118,1.942867689,15.78125,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.1752186722,131.8787944,0.5133497474,0
2017p376971,,2017-05-20T11:30:13.247Z,2017-05-20T11:32:44.024Z,168.6396925,-44.21830763,2.59449916,5.46875,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.1729818505,167.4032001,1.585110233,0
2017p376918,,2017-05-20T11:02:11.075Z,2017-05-20T11:03:59.892Z,177.9012042,-37.835034,1.841385082,11.5625,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1191744317,151.1340525,0.7191890043,0
2017p376866,,2017-05-20T10:35:25.309Z,2017-05-20T13:58:17.764Z,176.2938279,-40.22459036,1.955921032,24.453125,M,,NonLinLoc,,automatic,nz3drx,22,22,11,0.1258334135,51.87954011,0.3552583184,0
2017p376809,,2017-05-20T10:04:08.347Z,2017-05-20T13:48:18.436Z,176.516092,-40.04792787,1.906124994,34.296875,M,,NonLinLoc,,automatic,nz3drx,22,22,11,0.06164317419,72.91659634,0.4126488694,0
2017p376776,,2017-05-20T09:46:42.592Z,2017-05-20T09:48:40.329Z,174.7929826,-40.90090052,1.862850401,24.6875,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.09713177071,137.5959704,0.489627158,0
2017p376722,,2017-05-20T09:17:45.529Z,2017-05-20T09:19:28.912Z,174.2229654,-41.74646815,1.967228917,14.84375,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.00796427697,173.6471627,0.3109762682,0
2017p376620,,2017-05-20T08:23:27.099Z,2017-05-20T08:25:11.821Z,174.1485536,-41.7684759,2.046989704,15.078125,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.0521741677,145.2298877,0.3893486229,0
2017p376608,,2017-05-20T08:17:11.907Z,2017-05-20T08:19:45.605Z,173.6564357,-42.28051972,2.9616188,26.09375,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.1613808597,183.3387062,0.3814798994,0
2017p376558,,2017-05-20T07:50:14.451Z,2017-05-20T07:52:13.624Z,174.4553721,-41.46637013,2.06320745,21.40625,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.2858254651,156.674985,0.7470584353,0
2017p376525,,2017-05-20T07:33:06.458Z,2017-05-20T07:35:17.059Z,174.3539105,-41.69692768,1.793551456,17.65625,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.1181458782,178.0503091,0.5259295585,0
2017p376505,,2017-05-20T07:22:04.805Z,2017-05-20T07:24:02.728Z,177.701379,-37.60226987,2.150180352,64.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1639549921,237.5637346,0.8598039729,0
2017p376494,,2017-05-20T07:16:22.006Z,2017-05-20T07:18:29.152Z,177.7113406,-39.36173816,2.202791051,20.9375,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.2634680352,242.1138193,0.4522038849,0
2017p376476,earthquake,2017-05-20T07:06:30.640Z,2017-05-20T20:22:13.403Z,175.7232513,-38.91453934,1.535720262,3.553569317,M,,LOCSAT,confirmed,manual,iasp91,18,18,7,0.06130982935,74.42617035,0.3838836956,0
2017p376261,earthquake,2017-05-20T05:12:20.368Z,2017-05-20T20:22:38.831Z,175.5946808,-39.25537491,0.9056063319,0,M,,LOCSAT,confirmed,manual,iasp91,9,9,7,0.02854030021,139.0479355,0.1235891758,0
2017p376260,,2017-05-20T05:11:21.383Z,2017-05-20T05:14:18.969Z,173.6884827,-42.19634899,2.790247544,26.5625,M,,NonLinLoc,,automatic,nz3drx,33,33,13,0.2465702729,144.6875148,1.042497715,0
2017p376245,,2017-05-20T05:03:26.560Z,2017-05-20T05:05:23.996Z,175.8924821,-39.20478215,1.429341213,45.78125,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.1959496793,141.0084548,0.7608654641,0
2017p376217,,2017-05-20T04:48:44.430Z,2017-05-20T04:50:08.776Z,175.8419494,-40.41192018,1.424140764,26.5625,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.05868238581,68.5329813,0.496179841,0
2017p376127,,2017-05-20T04:01:00.905Z,2017-05-20T04:03:05.395Z,176.1350042,-38.35700793,2.310305962,100.625,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.5181694346,154.252202,1.132600253,0
2017p376112,,2017-05-20T03:52:28.223Z,2017-05-20T03:55:04.240Z,173.7877801,-42.31771415,2.571289274,24.21875,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.2090730486,174.5050638,0.5597056148,0
2017p376090,,2017-05-20T03:40:49.207Z,2017-05-20T03:46:48.279Z,178.4912109,-36.31347656,3.400014968,203.0891927,M,,NonLinLoc,,automatic,iaspei91,36,36,10,1.258167794,314.233952,0.7889294866,0
2017p376046,other,2017-05-20T03:17:42.133Z,2017-05-20T20:27:36.136Z,175.6101349,-39.27288078,0.8955029007,5.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.01921353383,98.09695521,0.4750948785,0
2017p376044,,2017-05-20T03:16:39.405Z,2017-05-20T03:20:16.075Z,173.5513996,-42.3909411,3.096776428,20.46875,M,,NonLinLoc,,automatic,nz3drx,40,40,18,0.02672960603,143.0450574,1.373122078,0
2017p375956,,2017-05-20T02:29:33.271Z,2017-05-20T02:30:58.335Z,175.9609072,-40.85807196,1.321746055,17.421875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.0971572336,87.90088603,0.3746764629,0
2017p375858,,2017-05-20T01:37:33.966Z,2017-05-20T01:40:05.318Z,173.1952941,-42.84125765,2.633050127,12.03125,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.1724147037,168.4048038,0.8399068381,0
2017p375851,earthquake,2017-05-20T01:33:44.557Z,2017-05-20T20:28:23.714Z,176.3849792,-38.32926941,1.96953817,3.911066055,M,,LOCSAT,confirmed,manual,iasp91,11,11,7,0.08142509311,110.9852066,0.3157812152,0
2017p375776,,2017-05-20T00:53:38.925Z,2017-05-20T01:11:23.736Z,176.0843963,-38.94057194,2.480283478,63.59375,M,,NonLinLoc,,automatic,nz3drx,55,55,30,0.04865071222,42.64981554,0.7583162589,0
2017p375721,,2017-05-20T00:24:18.110Z,2017-05-20T00:26:17.779Z,171.4749821,-42.99955778,2.135545077,9.921875,M,,NonLinLoc,,automatic,nz3drx,13,13,2,0.2763988471,92.33274298,0.5828671714,0
2017p375456,,2017-05-19T22:03:07.648Z,2017-05-19T22:04:43.588Z,175.6956749,-40.90603988,1.430648557,20.46875,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.1365015176,83.17821397,0.1697563298,0
2017p375243,earthquake,2017-05-19T20:09:32.233Z,2017-05-19T20:27:30.193Z,173.5511322,-42.35964584,2.502210388,6.329091549,M,,LOCSAT,confirmed,manual,iasp91,15,9,5,0.05701609328,163.5666981,0.5453079963,0
2017p375208,,2017-05-19T19:51:15.603Z,2017-05-19T19:53:37.695Z,175.8787639,-38.82592169,2.347087928,131.5625,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.5765193547,168.0655782,1.090417225,0
2017p375078,earthquake,2017-05-19T18:41:52.971Z,2017-05-19T20:26:06.306Z,173.2344513,-42.86684799,2.157714838,4.699613094,M,,LOCSAT,confirmed,manual,iasp91,18,12,2,0.1778105944,180.0116234,0.5278686819,0
2017p375068,,2017-05-19T18:36:31.670Z,2017-05-19T18:39:10.776Z,172.7715404,-41.44843797,2.94512953,178.4375,M,,NonLinLoc,,automatic,nz3drx,38,38,15,0.05048705893,95.8749683,1.460759096,0
2017p375052,earthquake,2017-05-19T18:27:47.818Z,2017-05-19T20:25:13.996Z,173.2297974,-42.86341858,2.333888782,6.844249249,M,,LOCSAT,confirmed,manual,iasp91,14,8,2,0.1769936532,179.2076511,0.3986037001,0
2017p375017,,2017-05-19T18:09:33.889Z,2017-05-19T18:11:35.972Z,174.1847003,-41.63023132,1.891744079,37.8125,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.1221269087,105.7397846,0.8334615648,0
2017p374929,,2017-05-19T17:22:25.134Z,2017-05-19T17:24:44.176Z,177.8189066,-39.36000635,2.779738499,27.96875,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.2204046068,207.7552109,0.5996507665,0
2017p374913,,2017-05-19T17:14:07.972Z,2017-05-19T17:16:23.322Z,175.854053,-38.63844112,2.442483944,120.3125,M,,NonLinLoc,,automatic,nz3drx,31,31,8,0.7128361207,103.9360908,1.21015152,0
2017p374883,,2017-05-19T16:57:52.870Z,2017-05-19T16:59:50.750Z,178.1107945,-38.36786761,2.463976926,32.1875,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1362404381,231.8731257,0.9636362175,0
2017p374844,earthquake,2017-05-19T16:37:20.462Z,2017-05-19T20:24:14.907Z,173.2457428,-42.87715912,3.707064681,7.260057449,M,,LOCSAT,confirmed,manual,iasp91,16,11,9,0.1793062538,168.4769344,0.4418942413,0
2017p374835,,2017-05-19T16:32:11.196Z,2017-05-19T16:34:03.224Z,176.1685271,-39.28819867,1.244359184,62.1875,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.2821231189,112.9778231,0.9905781076,0
2017p374731,,2017-05-19T15:36:41.294Z,2017-05-19T15:38:03.859Z,177.7777708,-38.34262259,2.175743392,25.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1956451205,72.03764506,0.261496338,0
2017p374655,earthquake,2017-05-19T14:56:30.213Z,2017-05-19T20:22:32.797Z,173.2576599,-42.89589691,2.911917713,5.678889751,M,,LOCSAT,confirmed,manual,iasp91,17,11,6,0.1786237508,184.866518,0.5389422562,0
2017p374618,,2017-05-19T14:36:55.755Z,2017-05-19T14:39:05.937Z,175.4466027,-39.15285078,2.059932622,82.8125,M,,NonLinLoc,,automatic,nz3drx,22,22,10,0.1177866381,112.332603,1.157888791,0
2017p374461,earthquake,2017-05-19T13:12:50.757Z,2017-05-19T20:21:24.681Z,171.7499237,-41.92187119,2.881703607,9.502620697,M,,LOCSAT,confirmed,manual,iasp91,13,7,4,0.1814380735,177.349803,0.3347766897,0
2017p374426,earthquake,2017-05-19T12:54:10.881Z,2017-05-19T20:20:29.716Z,178.1668701,-38.20212555,2.58422246,22.98312378,M,,LOCSAT,confirmed,manual,iasp91,14,8,6,0.1485572159,144.8540134,0.3197643025,0
2017p374410,,2017-05-19T12:45:48.651Z,2017-05-19T12:48:34.522Z,174.4095265,-41.52757506,2.587434465,14.609375,M,,NonLinLoc,,automatic,nz3drx,35,35,15,0.2685377706,119.9039494,0.833286212,0
2017p374388,earthquake,2017-05-19T12:34:20.246Z,2017-05-19T20:18:52.577Z,173.058901,-42.57025439,3.069276656,11.09375,M,,NonLinLoc,,automatic,nz3drx,12,12,1,0.3865750732,116.0740195,0.7643285575,0
2017p374195,,2017-05-19T10:51:25.453Z,2017-05-19T10:53:07.086Z,178.0518976,-38.49930513,1.814011881,15.3125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1229198973,130.811308,0.6804210332,0
2017p374073,,2017-05-19T09:46:25.353Z,2017-05-19T09:48:18.301Z,175.873479,-40.50121925,2.188015413,5.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.09092971494,158.5766736,0.728107096,0
2017p374072,,2017-05-19T09:45:46.272Z,2017-05-19T09:47:29.378Z,177.1629125,-38.95019159,2.308911741,5.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.0666912303,198.3018474,0.6306608179,0
2017p374029,earthquake,2017-05-19T09:23:07.324Z,2017-05-19T21:45:05.819Z,175.72052,-38.90793991,1.717958052,5.691059113,M,,LOCSAT,confirmed,manual,iasp91,15,15,9,0.05777099356,66.51647949,0.1350938406,0
2017p374012,,2017-05-19T09:14:02.668Z,2017-05-19T09:15:29.142Z,176.3117595,-40.80432766,2.23671305,15.78125,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.1309592519,197.7002406,0.6039402977,0
2017p373952,,2017-05-19T08:41:38.308Z,2017-05-19T08:43:43.275Z,175.4406534,-40.13979409,2.405551293,54.6875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.3507708802,98.25708177,1.237610668,0
2017p373900,earthquake,2017-05-19T08:14:06.647Z,2017-05-19T20:17:51.919Z,176.5626221,-40.00246429,2.205036418,13.5037775,M,,LOCSAT,confirmed,manual,iasp91,16,10,6,0.1122145802,71.03567505,0.3917267273,0
2017p373896,earthquake,2017-05-19T08:12:16.135Z,2017-05-19T21:46:04.333Z,175.6295624,-39.49660492,1.879063833,17.64860344,M,,LOCSAT,confirmed,manual,iasp91,8,8,6,0.2074320316,91.63471985,0.1389063784,0
2017p373866,earthquake,2017-05-19T07:56:19.783Z,2017-05-19T20:11:50.444Z,173.512509,-42.41901571,2.566023006,5.234375,M,,NonLinLoc,confirmed,manual,nz3drx,17,14,6,0.01980265063,124.7553728,0.4714016085,0
2017p373770,,2017-05-19T07:04:49.733Z,2017-05-19T07:07:03.171Z,173.5267447,-42.1565904,2.513162766,14.84375,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.2594654425,147.2712793,0.7102606896,0
2017p373765,,2017-05-19T07:02:17.361Z,2017-05-19T07:04:38.039Z,173.7603313,-42.01656092,2.359145759,20.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.3128236055,152.3583083,0.8861160797,0
2017p373713,,2017-05-19T06:34:28.473Z,2017-05-19T06:36:57.351Z,172.8747004,-41.34798278,2.460485057,132.5,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.320995274,115.9539751,1.337714336,0
2017p373693,earthquake,2017-05-19T06:24:24.090Z,2017-05-19T20:08:59.403Z,176.5598602,-39.97249985,4.011986882,14.04726791,M,,LOCSAT,confirmed,manual,iasp91,17,9,7,0.1295888573,76.11062622,0.5370985068,0
2017p373675,,2017-05-19T06:14:02.635Z,2017-05-19T06:18:26.028Z,176.8062877,-39.5658888,2.307585967,25.15625,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.1451933272,78.9060412,0.9516513256,0
2017p373661,,2017-05-19T06:06:39.998Z,2017-05-19T06:08:20.742Z,176.0983836,-40.47209994,2.240452216,12.734375,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1305699955,65.56560187,0.2249762924,0
2017p373659,,2017-05-19T06:05:42.568Z,2017-05-19T06:08:09.708Z,175.8617569,-39.45892001,2.373187849,54.6875,M,,NonLinLoc,,automatic,nz3drx,40,40,24,0.09660877842,36.01475625,0.7444604752,0
2017p373564,,2017-05-19T05:14:58.279Z,2017-05-19T05:17:01.905Z,176.7780988,-39.57753371,2.265811674,23.046875,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.1449915214,73.15394757,0.4205425254,0
2017p373560,,2017-05-19T05:13:00.411Z,2017-05-19T05:14:42.823Z,174.3241292,-41.68938041,2.051285778,12.96875,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.1032585503,138.7483239,0.5098064449,0
2017p373534,,2017-05-19T04:59:13.010Z,2017-05-19T05:01:02.172Z,176.7870478,-39.57780465,2.137980645,24.453125,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.1480790924,74.18929826,0.6468800399,0
2017p373525,earthquake,2017-05-19T04:54:09.160Z,2017-05-19T20:05:47.608Z,176.7420807,-39.57704926,2.643567503,27.40332413,M,,LOCSAT,confirmed,manual,iasp91,15,9,7,0.1371780783,88.11943054,0.2772189681,0
2017p373514,,2017-05-19T04:49:05.281Z,2017-05-19T04:51:04.811Z,177.7019542,-37.71890334,2.351257372,76.25,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.2482277114,182.0854753,1.190568673,0
2017p373491,,2017-05-19T04:36:17.604Z,2017-05-19T04:37:42.630Z,176.6927057,-39.72910194,1.99520538,35.46875,M,,NonLinLoc,,automatic,nz3drx,17,17,10,0.1533556629,52.7173745,0.4818850229,0
2017p373472,earthquake,2017-05-19T04:26:19.467Z,2017-05-19T20:03:28.278Z,174.2340088,-41.70848846,2.684484056,16.40087509,M,,LOCSAT,confirmed,manual,iasp91,14,9,7,0.04322282225,120.4289398,0.3051831975,0
2017p373166,,2017-05-19T01:43:17.909Z,2017-05-19T01:45:35.604Z,175.5134187,-39.37831906,2.163652274,89.375,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.08290959432,83.32381234,1.485265918,0
2017p372980,,2017-05-19T00:04:12.521Z,2017-05-19T00:06:44.639Z,172.7475598,-41.30082217,2.349839024,101.5625,M,,NonLinLoc,,automatic,nz3drx,18,18,5,0.09849349539,103.0005762,1.319164165,0
2017p372745,earthquake,2017-05-18T21:59:28.154Z,2017-05-19T07:39:10.282Z,175.1465454,-39.27238846,1.730192826,30.16577911,M,,LOCSAT,confirmed,manual,iasp91,11,11,7,0.1560089141,181.8487091,0.3977527279,0
2017p372722,,2017-05-18T21:46:44.742Z,2017-05-18T21:48:49.818Z,173.3020462,-42.57729884,2.333442121,18.59375,M,,NonLinLoc,,automatic,nz3drx,15,15,4,0.2383246855,155.2699054,0.6252317527,0
2017p372701,,2017-05-18T21:35:11.485Z,2017-05-18T21:37:17.888Z,174.2810754,-41.70896924,2.520223061,7.109375,M,,NonLinLoc,,automatic,nz3drx,25,25,13,0.06562370208,137.1876824,0.6416790382,0
2017p372597,,2017-05-18T20:39:59.863Z,2017-05-18T20:42:08.380Z,176.6819536,-39.88209748,1.752874518,27.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.1752625399,78.23766422,0.5249121525,0
2017p372536,,2017-05-18T20:07:28.923Z,2017-05-18T21:07:51.031Z,171.0769429,-43.064947,2.763098932,9.921875,M,,NonLinLoc,,automatic,nz3drx,28,28,9,0.2482547907,113.8005057,1.172773308,0
2017p372513,earthquake,2017-05-18T19:55:28.490Z,2017-05-19T07:39:36.000Z,176.2304382,-38.63254929,1.80632234,0,M,,LOCSAT,confirmed,manual,iasp91,11,11,8,0.05946275219,73.90161133,0.6263418429,0
2017p372480,,2017-05-18T19:37:44.671Z,2017-05-18T19:40:27.933Z,176.9108575,-38.03095025,2.597306237,15.3125,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.2731956047,203.2638819,1.101779247,0
2017p372478,,2017-05-18T19:36:31.475Z,2017-05-18T19:38:37.922Z,174.1654185,-41.69723217,1.806957136,9.921875,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.06417856702,66.90375166,0.4625776098,0
2017p372428,,2017-05-18T19:10:04.322Z,2017-05-18T19:12:23.716Z,176.8875194,-37.26030232,2.483309952,51.875,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.8474659178,236.415616,1.60012948,0
2017p372419,earthquake,2017-05-18T19:04:50.905Z,2017-05-19T07:40:19.359Z,175.7396545,-38.90142822,1.618022377,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,9,9,6,0.04313609749,149.7972107,0.2186030699,0
2017p372407,,2017-05-18T18:58:39.737Z,2017-05-18T19:01:55.063Z,177.045905,-37.52188126,3.470444255,142.8125,M,,NonLinLoc,,automatic,nz3drx,100,100,50,0.5160731036,145.4268027,2.142836258,0
2017p372390,,2017-05-18T18:49:49.260Z,2017-05-18T18:51:51.313Z,174.9500558,-40.73378804,1.901105535,36.40625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1329850726,176.5893947,0.282468752,0
2017p372337,,2017-05-18T18:21:24.030Z,2017-05-18T18:23:44.405Z,176.1933097,-40.30908512,2.582629089,50.9375,M,,NonLinLoc,,automatic,nz3drx,51,51,23,0.02220276679,49.80599121,0.85849038,0
2017p372273,,2017-05-18T17:47:16.206Z,2017-05-18T17:48:51.157Z,171.962502,-43.07371476,1.69328036,10.390625,M,,NonLinLoc,,automatic,nz3drx,11,11,1,0.2587289825,86.92532149,0.323065405,0
2017p372202,,2017-05-18T17:09:45.425Z,2017-05-18T17:11:58.607Z,178.3788653,-37.44346991,2.447181977,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1367458243,262.1560932,0.8397125599,0
2017p372177,earthquake,2017-05-18T16:56:07.853Z,2017-05-18T18:54:01.173Z,174.0927734,-41.79674149,3.509386388,14.33769131,M,,LOCSAT,confirmed,manual,iasp91,12,7,7,0.1023357436,137.7328949,0.2822997798,0
2017p372159,,2017-05-18T16:46:30.594Z,2017-05-18T16:48:29.527Z,176.620432,-40.44020414,1.937769523,15.78125,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1135166088,204.3145799,0.3538906567,0
2017p372099,,2017-05-18T16:14:19.571Z,2017-05-18T16:16:24.947Z,171.0863599,-43.06521794,1.810145126,6.171875,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.2551213136,113.4065248,0.6826854087,0
2017p372088,,2017-05-18T16:08:48.217Z,2017-05-18T16:12:19.481Z,173.2882917,-42.54685839,3.083559783,32.65625,M,,NonLinLoc,,automatic,nz3drx,40,40,18,0.226994881,135.3137649,0.9969773044,0
2017p372043,earthquake,2017-05-18T15:44:33.223Z,2017-05-18T18:52:34.579Z,176.7531738,-39.57854462,2.576583527,25.70479965,M,,LOCSAT,confirmed,manual,iasp91,13,8,6,0.141039297,87.75776672,0.2971667319,0
2017p371983,,2017-05-18T15:12:54.156Z,2017-05-18T15:14:06.485Z,175.8779484,-40.61388077,1.457900659,25.859375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.09256311898,82.77844771,0.284723699,0
2017p371970,,2017-05-18T15:05:43.700Z,2017-05-18T15:08:08.366Z,171.0777224,-43.07666454,2.259884305,6.171875,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.2488474279,110.8940693,0.9541973076,0
2017p371967,,2017-05-18T15:04:20.464Z,2017-05-18T15:07:24.507Z,171.07492,-43.07491319,2.4854793,7.109375,M,,NonLinLoc,,automatic,nz3drx,22,22,7,0.2467621709,111.4030156,1.180352413,0
2017p371954,earthquake,2017-05-18T14:57:18.354Z,2017-05-18T18:51:33.228Z,171.0572968,-43.0237236,4.026835163,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,10,0.2403600365,145.9482269,0.4343765252,0
2017p371951,,2017-05-18T14:55:46.484Z,2017-05-18T14:58:51.984Z,174.6663936,-41.88957564,3.096357162,44.84375,M,,NonLinLoc,,automatic,nz3drx,32,32,18,0.3624027662,176.4942637,0.6848411225,0
2017p371905,,2017-05-18T14:31:29.119Z,2017-05-18T14:33:21.005Z,174.6528877,-40.24955639,2.585760797,80.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.5594830396,137.8509278,0.9968166465,0
2017p371744,,2017-05-18T13:05:15.445Z,2017-05-18T13:07:25.223Z,173.7628681,-42.19851651,2.387416525,24.6875,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.2742868125,170.408719,0.462095647,0
2017p371683,,2017-05-18T12:33:02.113Z,2017-05-18T12:35:21.896Z,174.4921658,-40.10461092,2.624957749,24.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.8718422823,141.2383264,1.280637047,0
2017p371558,,2017-05-18T11:26:57.826Z,2017-05-18T11:29:16.551Z,177.9021237,-37.82506781,2.348736276,48.125,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.1138144273,159.2652776,0.7376808327,0
2017p371542,,2017-05-18T11:17:59.317Z,2017-05-18T11:21:22.896Z,175.7688122,-38.56246569,2.975249468,159.6875,M,,NonLinLoc,,automatic,nz3drx,62,62,26,0.5658414355,63.00670236,1.530507409,0
2017p371490,,2017-05-18T10:51:34.712Z,2017-05-18T10:53:39.744Z,175.455636,-40.92141936,2.236202282,25.859375,M,,NonLinLoc,,automatic,nz3drx,23,23,13,0.0506672745,85.33531452,0.5143506993,0
2017p371364,,2017-05-18T09:43:11.267Z,2017-05-18T09:45:11.717Z,173.9981301,-41.92340158,2.239442581,18.59375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.2250012898,166.4699913,0.4047223099,0
2017p371299,,2017-05-18T09:08:32.423Z,2017-05-18T09:10:17.441Z,174.1178681,-41.82847137,1.682299177,13.4375,M,,NonLinLoc,,automatic,nz3drx,15,15,4,0.1064595107,152.2283886,0.4642229997,0
2017p371198,,2017-05-18T08:14:56.662Z,2017-05-18T08:17:07.700Z,178.2105149,-37.90458499,2.178375936,30.3125,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1071264029,236.6144308,0.5556401659,0
2017p371160,,2017-05-18T07:54:17.951Z,2017-05-18T10:35:11.692Z,176.4835656,-40.31028057,1.680141946,14.140625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1245416069,114.5085326,0.2770242544,0
2017p371136,,2017-05-18T07:41:36.061Z,2017-05-18T10:33:10.624Z,176.1168845,-38.61316807,2.714415959,125.9375,M,,NonLinLoc,,automatic,nz3drx,29,29,4,0.6049201678,173.0917482,1.391273649,0
2017p371130,,2017-05-18T07:38:12.574Z,2017-05-18T07:40:18.699Z,174.1596051,-41.7154132,1.981377817,11.328125,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.05340899162,82.38218054,0.4008492391,0
2017p370936,,2017-05-18T05:55:02.349Z,2017-05-18T05:56:26.963Z,175.8944092,-40.57852984,1.707566438,27.96875,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.06292476928,69.76106654,0.3931090739,0
